marca,modelo,año,kilometraje_km,combustible,potencia_cv,transmision,precio_eur,tipo_venta,etiqueta_ambiental
Opel,Crossland,2018,87000,Gasolina,110,Automatico,9900,Usado,eco
Opel,Crossland,2020,75000,Diesel,102,Manual,12100,Usado,b
Opel,Crossland,2019,97000,Gasolina,110,Manual,10000,Usado,eco
Opel,Grandland,2018,144366,Gasolina,131,Manual,9273,Usado,eco
Opel,Grandland,2018,153479,Gasolina,131,Manual,8773,Usado,eco
Opel,Grandland,2019,163903,Gasolina,131,Manual,8955,Usado,eco
Opel,Grandland,2019,59967,Diesel,131,Manual,13833,Usado,b
Opel,Grandland,2018,108875,Diesel,120,Manual,10774,Usado,b
Opel,Grandland,2020,147052,Diesel,131,Manual,11591,Usado,b
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2021,57000,Diesel,131,Manual,14890,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2018,71815,Gasolina,131,Manual,11995,Usado,eco
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2018,102000,Gasolina,131,Manual,10190,Usado,eco
Opel,Grandland,2021,101593,Gasolina,131,Automatico,11908,Usado,eco
Opel,Grandland,2018,122144,Gasolina,131,Manual,13000,Usado,eco
Opel,Grandland,2019,18588,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2018,98000,Diesel,131,Manual,11999,Usado,b
Opel,Grandland,2020,56844,Gasolina,131,Manual,12900,Usado,eco
Opel,Grandland,2018,149995,Diesel,120,Manual,10591,Usado,b
Opel,Grandland,2018,71815,Gasolina,131,Manual,11995,Usado,eco
Opel,Grandland,2019,109427,Gasolina,131,Manual,11364,Usado,eco
Opel,Grandland,2018,121662,Gasolina,131,Manual,15490,Usado,eco
Opel,Grandland,2021,106408,Diesel,131,Manual,14455,Usado,b
Opel,Grandland,2021,111962,Gasolina,131,Manual,14600,Usado,eco
Opel,Grandland,2019,102136,Diesel,177,Automatico,16900,Usado,b
Opel,Grandland,2018,26662,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2019,129999,Gasolina,131,Manual,9889,Usado,eco
Opel,Grandland,2019,129317,Diesel,131,Manual,14900,Usado,b
Opel,Grandland,2020,125603,Diesel,131,Manual,12710,Usado,b
Opel,Grandland,2021,58000,Diesel,131,Manual,17500,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2017,61666,Diesel,120,Manual,12121,Usado,b
Opel,Grandland,2020,97854,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2021,81214,Diesel,131,Manual,14600,Usado,b
Opel,Grandland,2018,101000,Gasolina,131,Manual,12990,Usado,eco
Opel,Grandland,2019,125990,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2019,102000,Diesel,131,Manual,12490,Usado,b
Opel,Grandland,2018,102000,Gasolina,131,Manual,10190,Usado,eco
Opel,Grandland,2018,78335,Gasolina,131,Manual,10590,Usado,eco
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2018,108875,Diesel,120,Manual,10774,Usado,b
Opel,Grandland,2020,125603,Diesel,131,Manual,12710,Usado,b
Opel,Grandland,2018,26662,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2019,139024,Diesel,131,Automatico,12990,Usado,b
Opel,Grandland,2018,102000,Gasolina,131,Manual,10190,Usado,eco
Opel,Grandland,2020,97854,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2019,102000,Diesel,131,Manual,12490,Usado,b
Opel,Grandland,2021,84731,Diesel,131,Manual,13900,Usado,b
Opel,Grandland,2019,74438,Gasolina,131,Manual,16450,Usado,eco
Opel,Grandland,2021,86636,Diesel,131,Automatico,15082,Usado,b
Opel,Grandland,2019,128250,Diesel,131,Automatico,16000,Usado,b
Opel,Grandland,2021,74848,Diesel,131,Manual,15750,Usado,b
Opel,Grandland,2019,123486,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2019,102000,Diesel,131,Manual,12490,Usado,b
Opel,Grandland,2018,140544,Diesel,131,Manual,12475,Usado,b
Opel,Grandland,2018,26662,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2017,103219,Gasolina,131,Manual,12778,Usado,eco
Opel,Grandland,2022,55905,Diesel,131,Manual,16900,Usado,b
Opel,Grandland,2020,66959,Gasolina,131,Manual,15000,Usado,eco
Opel,Grandland,2021,155257,Gasolina,131,Automatico,11355,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2020,72542,Diesel,131,Manual,16682,Usado,b
Opel,Grandland,2020,88233,Gasolina,131,Automatico,13090,Usado,eco
Opel,Grandland,2022,55905,Diesel,131,Manual,16900,Usado,b
Opel,Grandland,2020,66959,Gasolina,131,Manual,15000,Usado,eco
Opel,Grandland,2017,114784,Diesel,120,Automatico,13417,Usado,b
Opel,Grandland,2019,47728,Gasolina,131,Automatico,14173,Usado,eco
Opel,Grandland,2021,101593,Gasolina,131,Automatico,11908,Usado,eco
Opel,Grandland,2021,155257,Gasolina,131,Automatico,11355,Usado,eco
Opel,Grandland,2019,81502,Diesel,131,Manual,13637,Usado,b
Opel,Grandland,2018,47000,Gasolina,131,Manual,12500,Usado,eco
Opel,Grandland,2020,125603,Diesel,131,Manual,12710,Usado,b
Opel,Grandland,2020,95493,Gasolina,131,Manual,11990,Usado,eco
Opel,Grandland,2021,62271,Diesel,131,Manual,16250,Usado,b
Opel,Grandland,2019,128563,Gasolina,131,Automatico,10864,Usado,eco
Opel,Grandland,2019,99746,Gasolina,131,Automatico,10990,Usado,eco
Opel,Grandland,2021,108552,Gasolina,224,Automatico,15390,Usado,eco
Opel,Grandland,2021,108552,Gasolina,224,Automatico,15390,Usado,eco
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2019,128563,Gasolina,131,Automatico,10864,Usado,eco
Opel,Grandland,2018,60000,Diesel,131,Manual,13000,Usado,b
Opel,Grandland,2021,109966,Gasolina,131,Manual,10470,Usado,eco
Opel,Grandland,2019,76391,Gasolina,131,Manual,11591,Usado,eco
Opel,Grandland,2018,89849,Gasolina,131,Manual,12390,Usado,eco
Opel,Grandland,2020,109710,Electrico,300,Automatico,14570,Usado,0_emisiones
Opel,Grandland,2018,174905,Diesel,120,Manual,9082,Usado,b
Opel,Grandland,2020,87199,Electrico,200,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2019,123486,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2020,109710,Electrico,300,Automatico,14570,Usado,0_emisiones
Opel,Grandland,2019,123486,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2020,87199,Electrico,200,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2018,102000,Gasolina,131,Manual,10190,Usado,eco
Opel,Grandland,2019,118541,Diesel,131,Manual,11790,Usado,b
Opel,Grandland,2021,112533,Diesel,131,Manual,16500,Usado,b
Opel,Grandland,2019,115273,Gasolina,129,Manual,10490,Usado,eco
Opel,Grandland,2019,150000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2019,57402,Gasolina,131,Manual,12890,Usado,eco
Opel,Grandland,2019,115273,Gasolina,129,Manual,10490,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2019,150000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2020,41584,Diesel,131,Manual,15082,Usado,b
Opel,Grandland,2021,65377,Gasolina,131,Automatico,17490,Usado,eco
Opel,Grandland,2019,57402,Gasolina,131,Manual,12890,Usado,eco
Opel,Grandland,2018,108875,Diesel,120,Manual,10774,Usado,b
Opel,Grandland,2018,106000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2019,105000,Gasolina,131,Automatico,13990,Usado,eco
Opel,Grandland,2019,105000,Gasolina,131,Automatico,13990,Usado,eco
Opel,Grandland,2018,149995,Diesel,120,Manual,10591,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2021,111654,Gasolina,131,Automatico,14455,Usado,eco
Opel,Grandland,2021,71960,Diesel,131,Manual,16490,Usado,b
Opel,Grandland,2018,149722,Gasolina,131,Manual,9713,Usado,eco
Opel,Grandland,2017,61666,Diesel,120,Manual,12121,Usado,b
Opel,Grandland,2019,149207,Gasolina,131,Manual,11500,Usado,eco
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2018,149722,Gasolina,131,Manual,9713,Usado,eco
Opel,Grandland,2019,105000,Gasolina,131,Automatico,13990,Usado,eco
Opel,Grandland,2020,122709,Diesel,131,Manual,12046,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2020,53022,Gasolina,131,Manual,14990,Usado,eco
Opel,Grandland,2019,18588,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2021,87204,Electrico,226,Automatico,17690,Usado,0_emisiones
Opel,Grandland,2020,41584,Diesel,131,Manual,15082,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2022,60500,Electrico,224,Automatico,16990,Usado,0_emisiones
Opel,Grandland,2019,81502,Diesel,131,Manual,13637,Usado,b
Opel,Grandland,2019,45650,Diesel,131,Manual,15950,Usado,b
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2018,102094,Gasolina,131,Manual,12850,Usado,eco
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2018,145000,Diesel,120,Manual,11500,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2017,114784,Diesel,120,Automatico,13704,Usado,b
Opel,Grandland,2020,145965,Diesel,131,Manual,14537,Usado,b
Opel,Grandland,2019,99746,Gasolina,131,Automatico,10990,Usado,eco
Opel,Grandland,2019,70890,Gasolina,131,Manual,15900,Usado,eco
Opel,Grandland,2019,66548,Gasolina,131,Automatico,12690,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2018,26662,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2020,30889,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2019,150000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2020,30889,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2019,128563,Gasolina,131,Automatico,10864,Usado,eco
Opel,Grandland,2019,99746,Gasolina,131,Automatico,10990,Usado,eco
Opel,Grandland,2019,99746,Gasolina,131,Automatico,10990,Usado,eco
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2020,111117,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2017,139500,Gasolina,131,Automatico,9800,Usado,eco
Opel,Grandland,2020,87199,Electrico,200,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2019,75768,Diesel,131,Manual,12719,Usado,b
Opel,Grandland,2018,144366,Gasolina,131,Manual,9273,Usado,eco
Opel,Grandland,2020,112098,Diesel,131,Automatico,14446,Usado,b
Opel,Grandland,2020,87199,Electrico,200,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2021,60608,Electrico,300,Automatico,16817,Usado,0_emisiones
Opel,Grandland,2019,47728,Gasolina,131,Automatico,14173,Usado,eco
Opel,Grandland,2019,18588,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2018,105900,Gasolina,131,Manual,8590,Usado,eco
Opel,Grandland,2018,153479,Gasolina,131,Manual,8773,Usado,eco
Opel,Grandland,2021,120000,Electrico,300,Automatico,13990,Usado,0_emisiones
Opel,Grandland,2018,81408,Diesel,120,Manual,11446,Usado,b
Opel,Grandland,2019,163903,Gasolina,131,Manual,8955,Usado,eco
Opel,Grandland,2020,143500,Gasolina,131,Manual,8900,Usado,eco
Opel,Grandland,2018,153479,Gasolina,131,Manual,8773,Usado,eco
Opel,Grandland,2021,60608,Electrico,300,Automatico,16817,Usado,0_emisiones
Opel,Grandland,2020,123084,Electrico,300,Automatico,13637,Usado,0_emisiones
Opel,Grandland,2020,88233,Gasolina,131,Automatico,13090,Usado,eco
Opel,Grandland,2021,55240,Gasolina,131,Automatico,15955,Usado,eco
Opel,Grandland,2018,78335,Gasolina,131,Manual,10590,Usado,eco
Opel,Grandland,2019,118541,Diesel,131,Manual,11790,Usado,b
Opel,Grandland,2018,106000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2021,111962,Gasolina,131,Manual,14600,Usado,eco
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2020,106901,Diesel,131,Automatico,13900,Usado,b
Opel,Grandland,2020,41584,Diesel,131,Manual,15082,Usado,b
Opel,Grandland,2022,60500,Gasolina,182,Automatico,16990,Usado,eco
Opel,Grandland,2018,149722,Gasolina,131,Manual,9713,Usado,eco
Opel,Grandland,2019,72739,Gasolina,131,Manual,12985,Usado,eco
Opel,Grandland,2019,118541,Diesel,131,Manual,11790,Usado,b
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2019,108744,Gasolina,131,Manual,14410,Usado,eco
Opel,Grandland,2019,178000,Diesel,131,Manual,11900,Usado,b
Opel,Grandland,2020,112098,Diesel,131,Automatico,14446,Usado,b
Opel,Grandland,2021,57000,Diesel,131,Manual,14890,Usado,b
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2019,72739,Gasolina,131,Manual,12985,Usado,eco
Opel,Grandland,2018,78335,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2018,140544,Diesel,131,Manual,12475,Usado,b
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2021,91460,Diesel,131,Manual,14900,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2020,62800,Electrico,224,Automatico,20500,Usado,0_emisiones
Opel,Grandland,2018,138065,Gasolina,129,Manual,9899,Usado,eco
Opel,Grandland,2019,124345,Gasolina,131,Automatico,12290,Usado,eco
Opel,Grandland,2017,103219,Gasolina,131,Manual,12778,Usado,eco
Opel,Grandland,2021,106408,Diesel,131,Manual,14455,Usado,b
Opel,Grandland,2019,125990,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2019,105000,Gasolina,131,Automatico,13990,Usado,eco
Opel,Grandland,2020,59632,Gasolina,131,Manual,13500,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2019,149207,Gasolina,131,Manual,11500,Usado,eco
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2020,107960,Diesel,131,Manual,12285,Usado,b
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2019,149207,Gasolina,131,Manual,11500,Usado,eco
Opel,Grandland,2018,85922,Diesel,120,Manual,11355,Usado,b
Opel,Grandland,2019,174000,Diesel,131,Manual,12000,Usado,b
Opel,Grandland,2018,106000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2019,124000,Diesel,131,Manual,12499,Usado,b
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2020,53022,Gasolina,131,Manual,14990,Usado,eco
Opel,Grandland,2021,58370,Electrico,224,Automatico,17990,Usado,0_emisiones
Opel,Grandland,2018,89000,Gasolina,131,Manual,12350,Usado,eco
Opel,Grandland,2022,46992,Electrico,226,Automatico,19590,Usado,0_emisiones
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2019,149207,Gasolina,131,Manual,11500,Usado,eco
Opel,Grandland,2019,124345,Gasolina,131,Automatico,12290,Usado,eco
Opel,Grandland,2020,157708,Diesel,131,Manual,10490,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2022,60500,Electrico,224,Automatico,16990,Usado,0_emisiones
Opel,Grandland,2020,122709,Diesel,131,Manual,12046,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,13990,Usado,eco
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2021,24778,Gasolina,131,Manual,14490,Usado,eco
Opel,Grandland,2019,76391,Gasolina,131,Manual,11591,Usado,eco
Opel,Grandland,2022,46992,Electrico,226,Automatico,19590,Usado,0_emisiones
Opel,Grandland,2018,85922,Diesel,120,Manual,11355,Usado,b
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2021,72658,Diesel,131,Manual,15900,Usado,b
Opel,Grandland,2021,87204,Electrico,226,Automatico,17690,Usado,0_emisiones
Opel,Grandland,2019,119800,Diesel,131,Manual,13480,Usado,b
Opel,Grandland,2021,87204,Electrico,226,Automatico,17690,Usado,0_emisiones
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2021,39772,Gasolina,131,Manual,14590,Usado,eco
Opel,Grandland,2020,66959,Gasolina,131,Manual,15000,Usado,eco
Opel,Grandland,2018,233793,Diesel,178,Automatico,11800,Usado,b
Opel,Grandland,2017,103219,Gasolina,131,Manual,12778,Usado,eco
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2021,111654,Gasolina,131,Automatico,14455,Usado,eco
Opel,Grandland,2021,111654,Gasolina,131,Automatico,14455,Usado,eco
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2021,141443,Gasolina,131,Automatico,12446,Usado,eco
Opel,Grandland,2019,123486,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2018,101289,Gasolina,131,Manual,10898,Usado,eco
Opel,Grandland,2020,79596,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2019,75768,Diesel,131,Manual,12719,Usado,b
Opel,Grandland,2018,81408,Diesel,120,Manual,11446,Usado,b
Opel,Grandland,2021,60608,Electrico,300,Automatico,16817,Usado,0_emisiones
Opel,Grandland,2018,75101,Gasolina,131,Manual,11319,Usado,eco
Opel,Grandland,2018,174905,Diesel,120,Manual,9082,Usado,b
Opel,Grandland,2021,120000,Electrico,300,Automatico,13990,Usado,0_emisiones
Opel,Grandland,2020,79596,Gasolina,131,Manual,11999,Usado,eco
Opel,Grandland,2019,125990,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2019,102000,Diesel,131,Manual,12490,Usado,b
Opel,Grandland,2019,111900,Gasolina,131,Automatico,11790,Usado,eco
Opel,Grandland,2019,111900,Gasolina,131,Automatico,11790,Usado,eco
Opel,Grandland,2019,130000,Gasolina,131,Manual,12990,Usado,eco
Opel,Grandland,2019,102000,Diesel,131,Manual,12490,Usado,b
Opel,Grandland,2019,92305,Gasolina,131,Automatico,14900,Usado,eco
Opel,Grandland,2018,137000,Diesel,177,Automatico,12699,Usado,b
Opel,Grandland,2021,86636,Diesel,131,Automatico,15082,Usado,b
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2021,141443,Gasolina,131,Automatico,12446,Usado,eco
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2018,71690,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2020,64400,Gasolina,131,Automatico,12990,Usado,eco
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2020,68000,Gasolina,131,Manual,14495,Usado,eco
Opel,Grandland,2021,101593,Gasolina,131,Automatico,11908,Usado,eco
Opel,Grandland,2019,118541,Diesel,131,Manual,11790,Usado,b
Opel,Grandland,2018,78335,Gasolina,131,Manual,10590,Usado,eco
Opel,Grandland,2019,105000,Gasolina,131,Automatico,13990,Usado,eco
Opel,Grandland,2021,55240,Gasolina,131,Automatico,15955,Usado,eco
Opel,Grandland,2019,124345,Gasolina,131,Automatico,12290,Usado,eco
Opel,Grandland,2021,58370,Electrico,224,Automatico,17990,Usado,0_emisiones
Opel,Grandland,2019,18588,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2021,87204,Electrico,226,Automatico,17690,Usado,0_emisiones
Opel,Grandland,2021,57000,Diesel,131,Manual,14890,Usado,b
Opel,Grandland,2021,57000,Diesel,131,Manual,14890,Usado,b
Opel,Grandland,2018,43937,Diesel,177,Automatico,17500,Usado,b
Opel,Grandland,2020,147052,Diesel,131,Manual,11591,Usado,b
Opel,Grandland,2019,124345,Gasolina,131,Automatico,12290,Usado,eco
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2018,89849,Gasolina,131,Manual,12390,Usado,eco
Opel,Grandland,2019,100137,Diesel,177,Automatico,15479,Usado,b
Opel,Grandland,2020,30889,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2019,105420,Gasolina,131,Manual,16389,Usado,eco
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2018,79495,Diesel,120,Manual,11990,Usado,b
Opel,Grandland,2021,62676,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2020,122709,Diesel,131,Manual,11319,Usado,b
Opel,Grandland,2021,81214,Diesel,131,Manual,14600,Usado,b
Opel,Grandland,2019,124345,Gasolina,131,Automatico,12290,Usado,eco
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2020,30889,Gasolina,131,Manual,13490,Usado,eco
Opel,Grandland,2018,96418,Gasolina,131,Manual,11890,Usado,eco
Opel,Grandland,2018,78335,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2021,48000,Gasolina,129,Manual,14995,Usado,eco
Opel,Grandland,2018,78335,Gasolina,131,Manual,10590,Usado,eco
Opel,Grandland,2019,57402,Gasolina,131,Manual,11490,Usado,eco
Opel,Grandland,2021,81214,Diesel,131,Manual,14600,Usado,b
Opel,Grandland,2019,125990,Gasolina,131,Manual,10790,Usado,eco
Opel,Grandland,2018,137000,Gasolina,131,Manual,10990,Usado,eco
Opel,Grandland,2018,140544,Diesel,131,Manual,12475,Usado,b
Opel,Grandland,2018,106000,Gasolina,131,Manual,9990,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2021,57300,Electrico,224,Automatico,16290,Usado,0_emisiones
Opel,Grandland,2019,107988,Gasolina,131,Manual,10910,Usado,eco
Opel,Grandland,2020,107960,Diesel,131,Manual,12285,Usado,b
Opel,Grandland,2019,66548,Gasolina,131,Automatico,12690,Usado,eco
Opel,Grandland,2018,19300,Gasolina,131,Manual,12900,Usado,eco
Opel,Grandland,2019,119800,Diesel,131,Manual,13480,Usado,b
Opel,Grandland,2019,119800,Diesel,131,Manual,13480,Usado,b
Opel,Grandland,2019,125000,Diesel,131,Automatico,11495,Usado,b
Opel,Grandland,2019,18588,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2021,65787,Electrico,226,Automatico,18390,Usado,0_emisiones
Opel,Grandland,2021,101593,Gasolina,131,Automatico,11908,Usado,eco
Opel,Grandland,2020,66959,Gasolina,131,Manual,15000,Usado,eco
Opel,Grandland,2021,65787,Electrico,226,Automatico,18390,Usado,0_emisiones
Opel,Grandland,2018,149995,Diesel,120,Manual,10591,Usado,b
Opel,Grandland,2021,65787,Electrico,226,Automatico,18390,Usado,0_emisiones
Opel,Grandland,2018,102000,Gasolina,131,Manual,10190,Usado,eco
Opel,Grandland,2017,78236,Diesel,120,Automatico,13490,Usado,b
Opel,Grandland,2021,35000,Gasolina,131,Manual,14350,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
Opel,Grandland,2019,45800,Gasolina,181,Automatico,22000,Usado,eco
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2018,144366,Gasolina,131,Manual,9273,Usado,eco
Opel,Grandland,2019,111900,Gasolina,131,Automatico,11790,Usado,eco
Opel,Grandland,2019,142620,Gasolina,181,Automatico,11390,Usado,eco
Opel,Grandland,2022,139524,Diesel,131,Automatico,13999,Usado,b
Opel,Grandland,2022,145660,Diesel,131,Automatico,14490,Usado,b
Opel,Grandland,2021,60608,Electrico,300,Automatico,16817,Usado,0_emisiones
Opel,Grandland,2019,163903,Gasolina,131,Manual,8955,Usado,eco
Opel,Grandland,2022,125000,Electrico,226,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2020,123084,Electrico,300,Automatico,13910,Usado,0_emisiones
Opel,Grandland,2020,88233,Gasolina,131,Automatico,13090,Usado,eco
Opel,Grandland,2020,107960,Diesel,131,Manual,12285,Usado,b
Opel,Grandland,2020,69959,Gasolina,131,Manual,11790,Usado,eco
Opel,Grandland,2020,87199,Electrico,200,Automatico,14990,Usado,0_emisiones
Opel,Grandland,2020,106901,Diesel,131,Automatico,13900,Usado,b
Opel,Grandland,2019,123486,Gasolina,131,Automatico,11490,Usado,eco
Opel,Grandland,2019,111900,Gasolina,131,Automatico,11790,Usado,eco
Opel,Grandland,2020,139000,Diesel,131,Automatico,12790,Usado,b
Opel,Grandland,2021,109966,Gasolina,131,Manual,10490,Usado,eco
Opel,Grandland,2019,108744,Gasolina,131,Manual,14410,Usado,eco
Opel,Grandland,2020,59467,Gasolina,131,Manual,12490,Usado,eco
