marca,modelo,año,kilometraje_km,potencia_cv,combustible,transmision,etiqueta_ambiental,tipo_venta,precio_eur,provincia,url,antiguedad,km_por_año,fecha_scraping
Volkswagen,Touareg Premium 3.0 TDI Tip 4Mot,2019,117000,231,Diésel,Manual,C,Usado,38490.0,Barcelona,https://www.coches.net/volkswagen-touareg-premium-30-tdi-170kw-231cv-tip-4mot-5p-diesel-2020-en-barcelona-70204183-covo.aspx,7,16714,2026-05-08
Land Rover,Range Rover Evoque 2.0 D163 S AUTO 4WD MHEV,2021,7000,163,Híbrido,Manual,ECO,Usado,30990.0,Barcelona,https://www.coches.net/land-rover-range-rover-evoque-20-d163-s-auto-4wd-mhev-5p-electrico-hibrido-2023-en-barcelona-70204323-covo.aspx,5,1400,2026-05-08
Audi,A3 S3 Sportback TFSI quattro S tronic,2018,95722,300,Gasolina,Automática,C,Usado,36990.0,Madrid,https://www.coches.net/audi-a3-s3-sportback-tfsi-221kw-quattro-s-tronic-5p-gasolina-2019-en-madrid-70205145-covo.aspx,8,11965,2026-05-08
Mitsubishi,ASX 160 HEV Kaiteki,2025,8545,143,Híbrido,Manual,ECO,Usado,26690.0,Sevilla,https://www.coches.net/mitsubishi-asx-160-hev-kaiteki-5p-electrico-hibrido-2025-en-sevilla-70205182-covo.aspx,1,8545,2026-05-08
Toyota,Yaris 1.5 120H Active Tech,2021,47500,116,Híbrido,Manual,ECO,Usado,15990.0,Las Palmas,https://www.coches.net/toyota-yaris-15-120h-active-tech-5p-electrico-hibrido-2020-en-las-palmas-70207667-covo.aspx,5,9500,2026-05-08
Mercedes-Benz,Clase C C 220 d Estate,2021,138825,200,Híbrido,Manual,ECO,Usado,33450.0,Alicante,https://www.coches.net/mercedes-benz-clase-c-c-220-d-estate-5p-electrico-hibrido-2021-en-alicante-70208047-covo.aspx,5,27765,2026-05-08
Porsche,Cayenne Coupé EHybrid Black Edition,2026,50,470,Híbrido Enchufable,Manual,0_EMISIONES,Usado,141990.0,Alicante,https://www.coches.net/km-0/porsche/cayenne-coupe/alicante/ehybrid-black-edition-electrico-hibrido-de-km0-70209042-kovn.aspx,0,50,2026-05-08
Peugeot,3008 1.6BLUEHDI ALLURE AUTO SS,2017,179000,120,Diésel,Manual,C,Usado,12470.0,Madrid,https://www.coches.net/peugeot-3008-16bluehdi-88kw-120cv-allure-auto-ss-5p-diesel-2017-en-madrid-70209110-covo.aspx,9,19889,2026-05-08
Bmw,Serie 4 420d Gran Coupe,2021,69268,190,Híbrido,Manual,ECO,Usado,38950.0,Alicante,https://www.coches.net/bmw-serie-4-420d-gran-coupe-5p-electrico-hibrido-2022-en-alicante-70209185-covo.aspx,5,13854,2026-05-08
Bmw,X1 sDrive16d,2020,114418,116,Diésel,Manual,C,Usado,19990.0,Alicante,https://www.coches.net/bmw-x1-sdrive16d-5p-diesel-2020-en-alicante-70209188-covo.aspx,6,19070,2026-05-08
Kia,Stonic 1.0 TGDi MHEV MT Concept,2025,9038,100,Híbrido,Manual,ECO,Usado,18450.0,Sevilla,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2025-en-sevilla-70210408-covo.aspx,1,9038,2026-05-08
Seat,León ST 1.5 EcoTSI DSG SS FR Fas Ed Pl,2019,73000,150,Gasolina,Automática,C,Usado,16790.0,Barcelona,https://www.coches.net/seat-leon-st-15-ecotsi-110kw-dsg-ss-fr-fas-ed-pl-5p-gasolina-2020-en-barcelona-70212199-covo.aspx,7,10429,2026-05-08
Audi,A4 Avant S line 40 TDI S tronic,2020,121132,190,Diésel,Automática,C,Usado,28500.0,A Coruña,https://www.coches.net/audi-a4-avant-s-line-40-tdi-140kw-s-tronic-5p-diesel-2021-en-a-coruna-70212364-covo.aspx,6,20189,2026-05-08
Renault,Mégane Intens ETECH Hibrido Ench. 117kW160CV,2022,68000,160,Híbrido Enchufable,Manual,0_EMISIONES,Usado,15990.0,Sta. C. Tenerife,https://www.coches.net/renault-megane-intens-etech-hibrido-ench-117kw160cv-5p-electrico-hibrido-2021-en-sta-c-tenerife-70215790-covo.aspx,4,17000,2026-05-08
Honda,ZR-V 2.0 iMMD 4x2 Elegance CVT,2025,19000,184,Híbrido,Automática,ECO,Usado,34900.0,Navarra,https://www.coches.net/honda-zr-v-20-immd-4x2-elegance-cvt-5p-electrico-hibrido-2024-en-navarra-70216739-covo.aspx,1,19000,2026-05-08
Volkswagen,Multivan 1.5 eHybrid DSG 4M B.Corta,2025,2560,245,Híbrido Enchufable,Automática,0_EMISIONES,Usado,54900.0,Gipuzkoa,https://www.coches.net/volkswagen-multivan-15-ehybrid-130-kw-dsg-4m-bcorta-5p-electrico-hibrido-2026-en-guipuzcoa-70219701-covo.aspx,1,2560,2026-05-08
Volkswagen,Multivan Life 2.0 TDI DSG B.Corta,2025,24020,150,Diésel,Automática,C,Usado,51500.0,Gipuzkoa,https://www.coches.net/volkswagen-multivan-life-20-tdi-110kw-150cv-dsg-bcorta-5p-diesel-2025-en-guipuzcoa-70220727-covo.aspx,1,24020,2026-05-08
Suzuki,Swift 1.2 S2 Mild Hybrid,2025,3500,83,Híbrido,Manual,ECO,Usado,19500.0,A Coruña,https://www.coches.net/suzuki-swift-12-s2-mild-hybrid-5p-electrico-hibrido-2024-en-a-coruna-70221169-covo.aspx,1,3500,2026-05-08
Audi,Q3 Sportback S line 35 TDI S tronic,2023,33099,150,Diésel,Automática,C,Usado,37900.0,A Coruña,https://www.coches.net/audi-q3-sportback-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2024-en-a-coruna-70221174-covo.aspx,3,11033,2026-05-08
Mercedes-Benz,Clase R R 320 CDI 4MATIC L,2006,319000,224,Diésel,Manual,B,Usado,6750.0,Madrid,https://www.coches.net/mercedes-benz-clase-r-r-320-cdi-4matic-l-5p-diesel-2006-en-madrid-70221259-covo.aspx,20,15950,2026-05-08
Mercedes-Benz,EQB EQB 250,2025,15,190,Eléctrico,Automática,Sin etiqueta,Usado,44900.0,Gipuzkoa,https://www.coches.net/km-0/mercedes-benz/eqb/guipuzcoa/eqb-250-electrico-hibrido-de-km0-70221729-kovn.aspx,1,15,2026-05-08
Volvo,XC60 2.0 B4 D RDesign Auto,2021,82000,197,Híbrido,Manual,ECO,Usado,37650.0,Navarra,https://www.coches.net/volvo-xc60-20-b4-d-rdesign-auto-5p-electrico-hibrido-2021-en-navarra-70222314-covo.aspx,5,16400,2026-05-08
Volkswagen,Golf Edition 1.6 TDI,2017,159000,115,Diésel,Manual,C,Usado,12970.0,Madrid,https://www.coches.net/volkswagen-golf-edition-16-tdi-85kw-115cv-5p-diesel-2018-en-madrid-70222411-covo.aspx,9,17667,2026-05-08
Nissan,Townstar 5 plazas 1.3G L1 Tekna,2024,43721,130,Gasolina,Manual,C,Usado,23490.0,Sta. C. Tenerife,https://www.coches.net/nissan-townstar-5-plazas-13g-96kw-l1-tekna-5p-gasolina-2022-en-sta-c-tenerife-70223068-covo.aspx,2,21860,2026-05-08
Volkswagen,Multivan 1.5 eHybrid DSG 4MOTION,2025,7219,245,Híbrido Enchufable,Automática,0_EMISIONES,Usado,48900.0,Sta. C. Tenerife,https://www.coches.net/volkswagen-multivan-15-ehybrid-130-kw-177cv-dsg-4motion-5p-electrico-hibrido-2025-en-sta-c-tenerife-70223069-covo.aspx,1,7219,2026-05-08
Mercedes-Benz,Clase GLC GLC 220 d 4MATIC,2018,193017,170,Diésel,Manual,C,Usado,23700.0,Albacete,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2018-en-albacete-70224351-covo.aspx,8,24127,2026-05-08
Volvo,EX30 Single Motor Plus Auto,2025,3600,272,Eléctrico,Automática,Sin etiqueta,Usado,32600.0,Navarra,https://www.coches.net/volvo-ex30-single-motor-plus-auto-5p-electrico-hibrido-2025-en-navarra-70224768-covo.aspx,1,3600,2026-05-08
Audi,A4 Avant S line 35 TDI S tronic,2018,133000,150,Diésel,Automática,C,Usado,17990.0,Las Palmas,https://www.coches.net/audi-a4-avant-s-line-35-tdi-110kw-s-tronic-5p-diesel-2019-en-las-palmas-70224929-covo.aspx,8,16625,2026-05-08
Porsche,Cayenne Coupé S,2020,149500,440,Gasolina,Manual,C,Usado,61999.0,Alicante,https://www.coches.net/porsche-cayenne-coupe-s-5p-gasolina-2021-en-alicante-70224945-covo.aspx,6,24917,2026-05-08
Bmw,Serie 2 M235iA xDrive Gran Coupe,2020,89000,306,Gasolina,Manual,C,Usado,34900.0,Murcia,https://www.coches.net/bmw-serie-2-m235ia-xdrive-gran-coupe-4p-gasolina-2020-en-murcia-70225512-covo.aspx,6,14833,2026-05-08
Ds,DS 7 Crossback BlueHDi Auto. PERF.LINE,2020,74898,180,Diésel,Manual,C,Usado,23990.0,Murcia,https://www.coches.net/ds-ds-7-crossback-bluehdi-132kw-180cv-auto-perfline-5p-diesel-2020-en-murcia-70229526-covo.aspx,6,12483,2026-05-08
Mercedes-Benz,Clase C C 220 d Estate,2023,19000,200,Híbrido,Manual,ECO,Usado,38900.0,Valladolid,https://www.coches.net/mercedes-benz-clase-c-c-220-d-estate-5p-electrico-hibrido-2023-en-valladolid-70230539-covo.aspx,3,6333,2026-05-08
Bmw,X2 sDrive20d,2025,15409,163,Híbrido,Manual,ECO,Usado,43400.0,Cuenca,https://www.coches.net/bmw-x2-sdrive20d-5p-electrico-hibrido-2025-en-cuenca-70230639-covo.aspx,1,15409,2026-05-08
Seat,Ateca 1.0 TSI Style Evo Edition,2026,10,115,Gasolina,Manual,C,Usado,24500.0,Burgos,https://www.coches.net/km-0/seat/ateca/burgos/10-tsi-85kw-115cv-style-evo-edition-gasolina-de-km0-70232887-kovn.aspx,0,10,2026-05-08
Seat,Ateca 1.5 TSI DSG7 StSp FR2026,2026,10,150,Gasolina,Automática,C,Usado,30700.0,Burgos,https://www.coches.net/km-0/seat/ateca/burgos/15-tsi-110kw-150cv-dsg7-stsp-fr2026-gasolina-de-km0-70232967-kovn.aspx,0,10,2026-05-08
Audi,Q5 Advanced 35 TDI S tronic,2021,48648,163,Híbrido,Automática,ECO,Usado,34900.0,Bizkaia,https://www.coches.net/audi-q5-advanced-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2021-en-vizcaya-70236129-covo.aspx,5,9730,2026-05-08
Audi,Q3 Advanced 35 TDI S tronic,2021,41562,150,Diésel,Automática,C,Usado,29900.0,Bizkaia,https://www.coches.net/audi-q3-advanced-35-tdi-110kw-150cv-s-tronic-5p-diesel-2021-en-vizcaya-70236130-covo.aspx,5,8312,2026-05-08
Volvo,XC40 2.0 D3 Inscription Auto,2021,102000,150,Diésel,Manual,C,Usado,27900.0,Valladolid,https://www.coches.net/volvo-xc40-20-d3-inscription-auto-5p-diesel-2020-en-valladolid-70236198-covo.aspx,5,20400,2026-05-08
Peugeot,e-Rifter eRifter Active Pack Standard,2023,18900,136,Eléctrico,Automática,Sin etiqueta,Usado,21990.0,Bizkaia,https://www.coches.net/peugeot-e-rifter-erifter-active-pack-standard-100kw-4p-electrico-hibrido-2023-en-vizcaya-70236434-covo.aspx,3,6300,2026-05-08
Peugeot,Rifter Allure BlueHDi 130 SS EAT8 Long,2025,10,130,Diésel,Manual,C,Usado,29990.0,Bizkaia,https://www.coches.net/km-0/peugeot/rifter/vizcaya/allure-bluehdi-130-ss-eat8-long-diesel-de-km0-70236444-kovn.aspx,1,10,2026-05-08
Peugeot,2008 Allure Puretech 130 SS EAT8,2008,45300,130,Gasolina,Manual,C,Usado,16990.0,Bizkaia,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-eat8-5p-gasolina-2020-en-vizcaya-70236446-covo.aspx,18,2517,2026-05-08
Citroen,C5 Aircross HYBRID eDCS6 Max,2025,10,145,Híbrido,Manual,ECO,Usado,34590.0,Bizkaia,https://www.coches.net/km-0/citroen/c5-aircross/vizcaya/hybrid-107kw-145cv-edcs6-max-electrico-hibrido-de-km0-70236449-kovn.aspx,1,10,2026-05-08
Citroen,C4 Hybrid 145 eDCS6 Max,2025,10,145,Híbrido,Manual,ECO,Usado,23990.0,Gipuzkoa,https://www.coches.net/km-0/citroen/c4/guipuzcoa/hybrid-145-edcs6-max-electrico-hibrido-de-km0-70236573-kovn.aspx,1,10,2026-05-08
Peugeot,Rifter Allure BlueHDi 130 SS EAT8 Long,2025,10,130,Diésel,Manual,C,Usado,29990.0,Gipuzkoa,https://www.coches.net/km-0/peugeot/rifter/guipuzcoa/allure-bluehdi-130-ss-eat8-long-diesel-de-km0-70236659-kovn.aspx,1,10,2026-05-08
Citroen,C5 Aircross HYBRID eDCS6 Max,2025,2,145,Híbrido,Manual,ECO,Usado,33490.0,Gipuzkoa,https://www.coches.net/km-0/citroen/c5-aircross/guipuzcoa/hybrid-107kw-145cv-edcs6-max-electrico-hibrido-de-km0-70236660-kovn.aspx,1,2,2026-05-08
Bmw,X5 xDrive30d xLine,2025,25759,298,Híbrido,Manual,ECO,Usado,79800.0,Ciudad Real,https://www.coches.net/bmw-x5-xdrive30d-xline-5p-electrico-hibrido-2025-en-ciudad-real-70236901-covo.aspx,1,25759,2026-05-08
Volkswagen,T-Roc Advance 2.0 TDI DSG,2021,106000,150,Diésel,Automática,C,Usado,22600.0,Asturias,https://www.coches.net/volkswagen-t-roc-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-asturias-70237316-covo.aspx,5,21200,2026-05-08
Volkswagen,T-Cross Advance 1.0 TSI DSG,2020,59000,110,Gasolina,Automática,C,Usado,17990.0,Sta. C. Tenerife,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-dsg-5p-gasolina-2021-en-sta-c-tenerife-70239099-covo.aspx,6,9833,2026-05-08
Volvo,XC40 2.0 B3 G Core Auto,2025,27900,163,Híbrido,Manual,ECO,Usado,32400.0,Navarra,https://www.coches.net/volvo-xc40-20-b3-g-core-auto-5p-electrico-hibrido-2026-en-navarra-70239174-covo.aspx,1,27900,2026-05-08
Peugeot,208 PureTech Allure Pack,2023,37500,100,Gasolina,Manual,C,Usado,13990.0,Sta. C. Tenerife,https://www.coches.net/peugeot-208-puretech-73kw-100cv-allure-pack-5p-gasolina-2023-en-sta-c-tenerife-70239802-covo.aspx,3,12500,2026-05-08
Bmw,Serie 1 118i,2020,51000,136,Gasolina,Manual,C,Usado,20900.0,Sta. C. Tenerife,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2021-en-sta-c-tenerife-70240135-covo.aspx,6,8500,2026-05-08
Mercedes-Benz,Clase E Cabrio E 220 d,2018,121070,194,Diésel,Manual,C,Usado,38900.0,Murcia,https://www.coches.net/mercedes-benz-clase-e-cabrio-e-220-d-2p-diesel-2019-en-murcia-70241055-covo.aspx,8,15134,2026-05-08
Mercedes-Benz,GLC Coupé GLC 220 d 4MATIC,2019,108000,170,Diésel,Manual,C,Usado,36990.0,Alicante,https://www.coches.net/mercedes-benz-glc-coupe-glc-220-d-4matic-5p-diesel-2019-en-alicante-70244969-covo.aspx,7,15429,2026-05-08
Audi,Q8 50 TDI quattro tiptronic,2020,82974,286,Diésel,Automática,C,Usado,59990.0,Valencia,https://www.coches.net/audi-q8-50-tdi-210kw-286cv-quattro-tiptronic-5p-diesel-2021-en-valencia-70251205-covo.aspx,6,13829,2026-05-08
Bmw,iX1 xDrive30,2024,36,313,Eléctrico,Automática,Sin etiqueta,Usado,36900.0,Sta. C. Tenerife,https://www.coches.net/bmw-ix1-xdrive30-5p-electrico-hibrido-2025-en-sta-c-tenerife-70251271-covo.aspx,2,18,2026-05-08
Bmw,Serie 6 650i Gran Coupe,2015,156616,450,Gasolina,Manual,C,Usado,29700.0,Sta. C. Tenerife,https://www.coches.net/bmw-serie-6-650i-gran-coupe-4p-gasolina-2016-en-sta-c-tenerife-70251272-covo.aspx,11,14238,2026-05-08
Bmw,X2 xDrive20d,2025,19255,163,Híbrido,Manual,ECO,Usado,42500.0,Valencia,https://www.coches.net/bmw-x2-xdrive20d-5p-electrico-hibrido-2025-en-valencia-70251284-covo.aspx,1,19255,2026-05-08
Mercedes-Benz,Clase V 250 d Avantgarde Extralargo,2021,216353,190,Diésel,Manual,C,Usado,36990.0,Valencia,https://www.coches.net/mercedes-benz-clase-v-250-d-avantgarde-extralargo-5p-diesel-2020-en-valencia-70251810-covo.aspx,5,43271,2026-05-08
Land Rover,Range Rover Sport 3.0D I6 MHEV S AWD Auto.,2021,192554,249,Híbrido,Manual,ECO,Usado,28500.0,Valencia,https://www.coches.net/land-rover-range-rover-sport-30d-i6-183kw-mhev-s-awd-auto-5p-electrico-hibrido-2021-en-valencia-70252089-covo.aspx,5,38511,2026-05-08
Land Rover,Range Rover 3.0 TDV6 VOGUE,2015,196883,258,Diésel,Manual,C,Usado,26800.0,Valencia,https://www.coches.net/land-rover-range-rover-30-tdv6-258cv-vogue-5p-diesel-2015-en-valencia-70252166-covo.aspx,11,17898,2026-05-08
Audi,Q5 Advanced 35 TDI S tronic,2022,120197,163,Híbrido,Automática,ECO,Usado,26500.0,Valencia,https://www.coches.net/audi-q5-advanced-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2023-en-valencia-70252579-covo.aspx,4,30049,2026-05-08
Volkswagen,GOLF GTD 200 CV 2.0 TDI DSG,2023,64900,200,Diésel,Automática,C,Usado,33900.0,Valencia,https://www.coches.net/volkswagen-golf-gtd--200-cv-20-tdi-dsg-diesel-2023-en-valencia-70253319-covo.aspx,3,21633,2026-05-08
Mercedes-Benz,Clase A A 180 d Sedan,2022,81971,116,Diésel,Manual,C,Usado,24890.0,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-180-d-sedan-4p-diesel-2022-en-madrid-70255154-covo.aspx,4,20493,2026-05-08
Bmw,X3 xDrive30e xLine,2022,88246,292,Híbrido Enchufable,Manual,0_EMISIONES,Usado,36190.0,Madrid,https://www.coches.net/bmw-x3-xdrive30e-xline-5p-electrico-hibrido-2023-en-madrid-70255160-covo.aspx,4,22062,2026-05-08
Bmw,Serie 1 118i,2022,99543,136,Gasolina,Manual,C,Usado,21490.0,Madrid,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2023-en-madrid-70255433-covo.aspx,4,24886,2026-05-08
Jeep,Wrangler 2.0 80 Aniversario 8ATX E6D,2021,100000,381,Híbrido Enchufable,Automática,0_EMISIONES,Usado,47900.0,Barcelona,https://www.coches.net/jeep-wrangler-4p-20-380cv-80-aniversario-8atx-e6d-5p-electrico-hibrido-2021-en-barcelona-70256166-covo.aspx,5,20000,2026-05-08
Mercedes-Benz,Clase GLC GLC 220 d 4MATIC,2019,137623,170,Diésel,Manual,C,Usado,31495.0,Jaén,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2019-en-jaen-70257109-covo.aspx,7,19660,2026-05-08
Audi,A4 Avant 2.0 TDI 140kW190CV S tron S line,2017,127584,190,Diésel,Manual,C,Usado,20999.0,Jaén,https://www.coches.net/audi-a4-avant-20-tdi-140kw190cv-s-tron-s-line-5p-diesel-2017-en-jaen-70257112-covo.aspx,9,14176,2026-05-08
Kia,Stonic 1.2 DPi Drive,2025,16297,79,Gasolina,Manual,C,Usado,18990.0,Sevilla,https://www.coches.net/kia-stonic-12-dpi-58kw-79cv-drive-5p-gasolina-2025-en-sevilla-70260352-covo.aspx,1,16297,2026-05-08
Opel,Vivaro 1.6 CDTI SS L1 2.7t Tourer9,2017,128346,145,Diésel,Manual,C,Usado,18990.0,Valencia,https://www.coches.net/opel-vivaro-16-cdti-ss-107kw-l1-27t-tourer9-4p-diesel-2018-en-valencia-70260440-covo.aspx,9,14261,2026-05-08
Mercedes-Benz,Clase A Sedan A 180 d,2021,150622,116,Diésel,Manual,C,Usado,19500.0,Valencia,https://www.coches.net/mercedes-benz-clase-a-sedan-a-180-d-4p-diesel-2020-en-valencia-70260495-covo.aspx,5,30124,2026-05-08
Mitsubishi,ASX 160 DID Motion,2017,86317,114,Diésel,Manual,C,Usado,13790.0,Sevilla,https://www.coches.net/mitsubishi-asx-160-did-motion-5p-diesel-2017-en-sevilla-70260734-covo.aspx,9,9591,2026-05-08
Land Rover,Range Rover Evoque 2.0 D150 FWD,2020,171130,150,Diésel,Manual,C,Usado,14500.0,Valencia,https://www.coches.net/land-rover-range-rover-evoque-20-d150-fwd-5p-diesel-2020-en-valencia-70260806-covo.aspx,6,28522,2026-05-08
Porsche,911 Carrera,2025,22695,394,Gasolina,Manual,C,Usado,167900.0,Murcia,https://www.coches.net/porsche-911-carrera-2p-gasolina-2026-en-murcia-70264885-covo.aspx,1,22695,2026-05-08
Mercedes-Benz,CLA CLA 220 D DCT,2025,9000,190,Diésel,Automática,C,Usado,39999.0,Valencia,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-4p-diesel-2025-en-valencia-70266111-covo.aspx,1,9000,2026-05-08
Mercedes-Benz,Clase S S 320 CDI,2006,290000,235,Diésel,Manual,B,Usado,11900.0,Asturias,https://www.coches.net/mercedes-benz-clase-s-s-320-cdi-4p-diesel-2007-en-asturias-70266256-covo.aspx,20,14500,2026-05-08
Seat,León SP 2.0 TDI Style,2021,197000,115,Diésel,Manual,C,Usado,11970.0,Madrid,https://www.coches.net/seat-leon-sp-20-tdi-85kw-style-5p-diesel-2021-en-madrid-70269290-covo.aspx,5,39400,2026-05-08
Volvo,V40 2.0 D2 Kinetic Auto,2017,169000,120,Diésel,Manual,C,Usado,11970.0,Madrid,https://www.coches.net/volvo-v40-20-d2-kinetic-auto-5p-diesel-2018-en-madrid-70269369-covo.aspx,9,18778,2026-05-08
Bmw,Serie 1 120d,2025,16988,163,Híbrido,Manual,ECO,Usado,33500.0,Ciudad Real,https://www.coches.net/bmw-serie-1-120d-5p-electrico-hibrido-2025-en-ciudad-real-70269407-covo.aspx,1,16988,2026-05-08
Audi,A3 Sportb 1.6 TDI 110 clean S tr Attraction,2015,159982,110,Diésel,Manual,C,Usado,13500.0,Valencia,https://www.coches.net/audi-a3-sportb-16-tdi-110-clean-s-tr-attraction-5p-diesel-2016-en-valencia-70270196-covo.aspx,11,14544,2026-05-08
Mercedes-Benz,Clase GLE Coupé GLE 350 d 4MATIC,2016,150895,258,Diésel,Manual,C,Usado,39900.0,Jaén,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2017-en-jaen-70270313-covo.aspx,10,15090,2026-05-08
Audi,A3 1.6 TDI Ambition,2014,116662,105,Diésel,Manual,B,Usado,12990.0,Valencia,https://www.coches.net/audi-a3-16-tdi-105cv-ambition-3p-diesel-2014-en-valencia-70270601-covo.aspx,12,9722,2026-05-08
Citroen,ë-C3 Aircross Electrico MAX Autonomia Extendida,2025,12842,113,Eléctrico,Automática,Sin etiqueta,Usado,24990.0,Gipuzkoa,https://www.coches.net/citroen-e-c3-aircross-electrico-113cv-max-autonomia-extendida-5p-electrico-hibrido-2025-en-guipuzcoa-70270852-covo.aspx,1,12842,2026-05-08
Citroen,C4 Hybrid 145 eDCS6 Business Edition,2025,2,145,Híbrido,Manual,ECO,Usado,22990.0,Gipuzkoa,https://www.coches.net/km-0/citroen/c4/guipuzcoa/hybrid-145-edcs6-business-edition-electrico-hibrido-de-km0-70270861-kovn.aspx,1,2,2026-05-08
Citroen,ë-C3 Aircross Electrico MAX Autonomia Extendida,2025,12842,113,Eléctrico,Automática,Sin etiqueta,Usado,24990.0,Bizkaia,https://www.coches.net/citroen-e-c3-aircross-electrico-113cv-max-autonomia-extendida-5p-electrico-hibrido-2025-en-vizcaya-70271019-covo.aspx,1,12842,2026-05-08
Peugeot,308 Allure PureTech 130 SS EAT8,2024,6784,130,Gasolina,Manual,C,Usado,21990.0,Bizkaia,https://www.coches.net/peugeot-308-5p-allure-puretech-130-ss-eat8-5p-gasolina-2024-en-vizcaya-70271021-covo.aspx,2,3392,2026-05-08
Opel,Mokka X 1.4 T 4X2 SS Selective,2016,72000,140,Gasolina,Manual,C,Usado,10990.0,Bizkaia,https://www.coches.net/opel-mokka-x-14-t-103kw-140cv-4x2-ss-selective-5p-gasolina-2017-en-vizcaya-70271025-covo.aspx,10,7200,2026-05-08
Citroen,C4 PureTech 130 SS 6v Shine,2023,26423,130,Gasolina,Manual,C,Usado,16990.0,Bizkaia,https://www.coches.net/citroen-c4-puretech-130-ss-6v-shine-5p-gasolina-2023-en-vizcaya-70271026-covo.aspx,3,8808,2026-05-08
Ford,Kuga 1.5 EcoBoost 150 ASS 4x2 Titanium,2015,111000,150,Gasolina,Manual,C,Usado,13490.0,Bizkaia,https://www.coches.net/ford-kuga-15-ecoboost-150-ass-4x2-titanium-5p-gasolina-2015-en-vizcaya-70271029-covo.aspx,11,10091,2026-05-08
Peugeot,2008 Allure Pack Puretech 130 SS BVM6,2008,54279,130,Gasolina,Manual,C,Usado,14990.0,Bizkaia,https://www.coches.net/peugeot-2008-allure-pack-puretech-130-ss-bvm6-5p-gasolina-2020-en-vizcaya-70271030-covo.aspx,18,3016,2026-05-08
Citroen,C4 BlueHDi 130 SS EAT8 Feel Pack,2021,45000,130,Diésel,Manual,C,Usado,16990.0,Bizkaia,https://www.coches.net/citroen-c4-bluehdi-130-ss-eat8-feel-pack-5p-diesel-2021-en-vizcaya-70271034-covo.aspx,5,9000,2026-05-08
Ford,Focus 1.5 Ecoblue Trend Auto,2021,48551,120,Diésel,Manual,C,Usado,16990.0,Bizkaia,https://www.coches.net/ford-focus-15-ecoblue-88kw-trend-auto-5p-diesel-2020-en-vizcaya-70271036-covo.aspx,5,9710,2026-05-08
Kia,XCeed 1.6 GDi PHEV eDrive,2021,59000,141,Híbrido Enchufable,Automática,0_EMISIONES,Usado,17990.0,Sta. C. Tenerife,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2021-en-sta-c-tenerife-70272034-covo.aspx,5,11800,2026-05-08
Bmw,X6 xDrive40d,2022,98000,340,Híbrido,Manual,ECO,Usado,63800.0,Almería,https://www.coches.net/bmw-x6-xdrive40d-5p-electrico-hibrido-2022-en-almeria-70273225-covo.aspx,4,24500,2026-05-08
Jeep,Compass 1.4 Mair Limited 4x4 AD Auto,2018,125000,170,Gasolina,Manual,C,Usado,15990.0,Las Palmas,https://www.coches.net/jeep-compass-14-mair-125kw-limited-4x4-ad-auto-5p-gasolina-2018-en-las-palmas-70273477-covo.aspx,8,15625,2026-05-08
Volvo,V60 2.0 B4 D Core Auto,2022,129000,197,Híbrido,Manual,ECO,Usado,27700.0,Asturias,https://www.coches.net/volvo-v60-20-b4-d-core-auto-5p-electrico-hibrido-2023-en-asturias-70274276-covo.aspx,4,32250,2026-05-08
Citroen,C3 PureTech ELLE,2018,126000,82,Gasolina,Manual,C,Usado,6990.0,Las Palmas,https://www.coches.net/citroen-c3-puretech-60kw-82cv-elle-5p-gasolina-2018-en-las-palmas-70275559-covo.aspx,8,15750,2026-05-08
Skoda,Fabia 1.0 TSI Sport,2021,39000,95,Gasolina,Manual,C,Usado,15990.0,Sta. C. Tenerife,https://www.coches.net/skoda-fabia-10-tsi-70kw-95cv-sport-5p-gasolina-2022-en-sta-c-tenerife-70276047-covo.aspx,5,7800,2026-05-08
